#ies_format_version: 1.0
#file: 20250310_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250310;	161252;	1741603372.000;	   err9
20250310;	161256;	1741603376.000;	   err9
20250310;	161300;	1741603380.000;	   err9
20250310;	161304;	1741603384.000;	   err9
20250310;	161308;	1741603388.000;	   err9
20250310;	161312;	1741603392.000;	   err9
20250310;	161316;	1741603396.000;	   err9
20250310;	161320;	1741603400.000;	   err9
20250310;	161324;	1741603404.000;	   err9
20250310;	161328;	1741603408.000;	   err9
20250310;	161332;	1741603412.000;	   err9
20250310;	161336;	1741603416.000;	   err9
20250310;	161340;	1741603420.000;	   err9
20250310;	161344;	1741603424.000;	   err9
20250310;	161348;	1741603428.000;	   err9
20250310;	161352;	1741603432.000;	   err9
20250310;	161356;	1741603436.000;	   err9
20250310;	161400;	1741603440.000;	   err9
20250310;	161404;	1741603444.000;	   err9
20250310;	161408;	1741603448.000;	   err9
20250310;	161412;	1741603452.000;	   err9
20250310;	161416;	1741603456.000;	   err9
20250310;	161420;	1741603460.000;	   err9
20250310;	161424;	1741603464.000;	   err9
20250310;	161428;	1741603468.000;	   err9
20250310;	161432;	1741603472.000;	   err9
20250310;	161436;	1741603476.000;	   err9
20250310;	161440;	1741603480.000;	   err9
20250310;	161444;	1741603484.000;	   err9
20250310;	161448;	1741603488.000;	   err9
20250310;	161452;	1741603492.000;	   err9
20250310;	161456;	1741603496.000;	   err9
20250310;	161500;	1741603500.000;	   err9
20250310;	161504;	1741603504.000;	   err9
20250310;	161508;	1741603508.000;	   err9
20250310;	161512;	1741603512.000;	   err9
20250310;	161516;	1741603516.000;	   err9
20250310;	161520;	1741603520.000;	   err9
20250310;	161524;	1741603524.000;	   err9
20250310;	161528;	1741603528.000;	   err9
20250310;	161532;	1741603532.000;	   err9
20250310;	161536;	1741603536.000;	   err9
20250310;	161540;	1741603540.000;	   err9
20250310;	161544;	1741603544.000;	   err9
20250310;	161548;	1741603548.000;	   err9
20250310;	161552;	1741603552.000;	   err9
20250310;	161556;	1741603556.000;	   err9
20250310;	161600;	1741603560.000;	   err9
20250310;	161604;	1741603564.000;	   err9
20250310;	161608;	1741603568.000;	   err9
20250310;	161612;	1741603572.000;	   err9
20250310;	161616;	1741603576.000;	   err9
20250310;	161620;	1741603580.000;	   err9
20250310;	161624;	1741603584.000;	   err9
20250310;	161628;	1741603588.000;	   err9
20250310;	161632;	1741603592.000;	   err9
20250310;	161636;	1741603596.000;	   err9
20250310;	161640;	1741603600.000;	   err9
20250310;	161644;	1741603604.000;	   err9
20250310;	161648;	1741603608.000;	   err9
20250310;	161652;	1741603612.000;	   err9
20250310;	161656;	1741603616.000;	   err9
20250310;	161700;	1741603620.000;	   err9
20250310;	161704;	1741603624.000;	   err9
20250310;	161708;	1741603628.000;	   err9
20250310;	161712;	1741603632.000;	   err9
20250310;	161716;	1741603636.000;	   err9
20250310;	161720;	1741603640.000;	   err9
20250310;	161724;	1741603644.000;	   err9
20250310;	161728;	1741603648.000;	   err9
20250310;	161732;	1741603652.000;	   err9
20250310;	161736;	1741603656.000;	   err9
20250310;	161740;	1741603660.000;	   err9
20250310;	161744;	1741603664.000;	   err9
20250310;	161748;	1741603668.000;	   err9
20250310;	161752;	1741603672.000;	   err9
20250310;	161756;	1741603676.000;	   err9
20250310;	161800;	1741603680.000;	   err9
20250310;	161804;	1741603684.000;	   err9
20250310;	161808;	1741603688.000;	   err9
20250310;	161812;	1741603692.000;	   err9
20250310;	161816;	1741603696.000;	   err9
20250310;	161820;	1741603700.000;	   err9
20250310;	161824;	1741603704.000;	   err9
20250310;	161828;	1741603708.000;	   err9
20250310;	161832;	1741603712.000;	   err9
20250310;	161836;	1741603716.000;	   err9
20250310;	161840;	1741603720.000;	   err9
20250310;	161844;	1741603724.000;	   err9
20250310;	161848;	1741603728.000;	   err9
20250310;	161852;	1741603732.000;	   err9
20250310;	161856;	1741603736.000;	   err9
20250310;	161900;	1741603740.000;	   err9
20250310;	161904;	1741603744.000;	   err9
20250310;	161908;	1741603748.000;	   err9
20250310;	161912;	1741603752.000;	   err9
20250310;	161916;	1741603756.000;	   err9
20250310;	161920;	1741603760.000;	   err9
20250310;	161924;	1741603764.000;	   err9
20250310;	161928;	1741603768.000;	   err9
20250310;	161932;	1741603772.000;	   err9
20250310;	161936;	1741603776.000;	   err9
20250310;	161940;	1741603780.000;	   err9
20250310;	161944;	1741603784.000;	   err9
20250310;	161948;	1741603788.000;	   err9
20250310;	161952;	1741603792.000;	   err9
20250310;	161956;	1741603796.000;	   err9
20250310;	162000;	1741603800.000;	   err9
20250310;	162004;	1741603804.000;	   err9
20250310;	162008;	1741603808.000;	   err9
20250310;	162012;	1741603812.000;	   err9
20250310;	162016;	1741603816.000;	   err9
20250310;	162020;	1741603820.000;	   err9
20250310;	162024;	1741603824.000;	  err32
20250310;	162028;	1741603828.000;	  err32
20250310;	162032;	1741603832.000;	  err32
20250310;	162036;	1741603836.000;	  err32
20250310;	162040;	1741603840.000;	  err32
20250310;	162044;	1741603844.000;	  err32
20250310;	162048;	1741603848.000;	  err32
20250310;	162052;	1741603852.000;	  err32
20250310;	162056;	1741603856.000;	  err32
20250310;	162100;	1741603860.000;	  err32
20250310;	162104;	1741603864.000;	  err32
20250310;	162108;	1741603868.000;	  err32
20250310;	162112;	1741603872.000;	  err32
20250310;	162116;	1741603876.000;	  err32
20250310;	162120;	1741603880.000;	  err32
20250310;	162124;	1741603884.000;	  err32
20250310;	162128;	1741603888.000;	  err32
20250310;	162132;	1741603892.000;	  err32
20250310;	162136;	1741603896.000;	  err32
20250310;	162140;	1741603900.000;	  err32
20250310;	162144;	1741603904.000;	  err32
20250310;	162148;	1741603908.000;	  err32
20250310;	162152;	1741603912.000;	  err32
20250310;	162156;	1741603916.000;	  err32
20250310;	162200;	1741603920.000;	  err32
20250310;	162204;	1741603924.000;	  err32
20250310;	162208;	1741603928.000;	  err32
20250310;	162212;	1741603932.000;	  err32
20250310;	162216;	1741603936.000;	  err32
20250310;	162220;	1741603940.000;	   err9
20250310;	162224;	1741603944.000;	   err9
20250310;	162228;	1741603948.000;	   err9
20250310;	162232;	1741603952.000;	   err9
20250310;	162236;	1741603956.000;	   err9
20250310;	162240;	1741603960.000;	   err9
20250310;	162244;	1741603964.000;	   err9
20250310;	162248;	1741603968.000;	   err9
20250310;	162252;	1741603972.000;	   err9
20250310;	162256;	1741603976.000;	   err9
20250310;	162300;	1741603980.000;	   err9
20250310;	162304;	1741603984.000;	   err9
20250310;	162308;	1741603988.000;	   err9
20250310;	162312;	1741603992.000;	   err9
20250310;	162316;	1741603996.000;	   err9
20250310;	162320;	1741604000.000;	      0
20250310;	162324;	1741604004.000;	      0
20250310;	162328;	1741604008.000;	      0
20250310;	162332;	1741604012.000;	      0
20250310;	162336;	1741604016.000;	      0
20250310;	162340;	1741604020.000;	      0
20250310;	162344;	1741604024.000;	      0
20250310;	162348;	1741604028.000;	      0
20250310;	162352;	1741604032.000;	      0
20250310;	162356;	1741604036.000;	      0
20250310;	162400;	1741604040.000;	      0
20250310;	162404;	1741604044.000;	      0
20250310;	162408;	1741604048.000;	      0
20250310;	162412;	1741604052.000;	      0
20250310;	162416;	1741604056.000;	      0
20250310;	162420;	1741604060.000;	      0
20250310;	162424;	1741604064.000;	      0
20250310;	162428;	1741604068.000;	      0
20250310;	162432;	1741604072.000;	      0
20250310;	162436;	1741604076.000;	      0
20250310;	162440;	1741604080.000;	      0
20250310;	162444;	1741604084.000;	      0
20250310;	162448;	1741604088.000;	      0
20250310;	162452;	1741604092.000;	      0
20250310;	162456;	1741604096.000;	      0
20250310;	162500;	1741604100.000;	      0
20250310;	162504;	1741604104.000;	      0
20250310;	162508;	1741604108.000;	      0
20250310;	162512;	1741604112.000;	      0
20250310;	162516;	1741604116.000;	      0
20250310;	162520;	1741604120.000;	      0
20250310;	162524;	1741604124.000;	      0
20250310;	162528;	1741604128.000;	      0
20250310;	162532;	1741604132.000;	      0
20250310;	162536;	1741604136.000;	      0
20250310;	162540;	1741604140.000;	      0
20250310;	162544;	1741604144.000;	      0
20250310;	162548;	1741604148.000;	  err32
20250310;	162552;	1741604152.000;	  err32
20250310;	162556;	1741604156.000;	  err32
20250310;	162600;	1741604160.000;	  err32
20250310;	162604;	1741604164.000;	  err32
20250310;	162608;	1741604168.000;	  err32
20250310;	162612;	1741604172.000;	  err32
20250310;	162616;	1741604176.000;	  err32
20250310;	162620;	1741604180.000;	  err32
20250310;	162624;	1741604184.000;	  err32
20250310;	162628;	1741604188.000;	  err32
20250310;	162632;	1741604192.000;	  err32
20250310;	162636;	1741604196.000;	  err32
20250310;	162640;	1741604200.000;	  err32
20250310;	162644;	1741604204.000;	   err7
20250310;	162648;	1741604208.000;	      0
20250310;	162652;	1741604212.000;	      0
20250310;	162656;	1741604216.000;	      0
20250310;	162700;	1741604220.000;	      0
20250310;	162704;	1741604224.000;	      0
20250310;	162708;	1741604228.000;	      0
20250310;	162712;	1741604232.000;	      0
20250310;	162716;	1741604236.000;	      0
20250310;	162720;	1741604240.000;	      0
20250310;	162724;	1741604244.000;	      0
20250310;	162728;	1741604248.000;	      0
20250310;	162732;	1741604252.000;	      0
20250310;	162736;	1741604256.000;	      0
20250310;	162740;	1741604260.000;	      0
20250310;	162744;	1741604264.000;	      0
20250310;	162748;	1741604268.000;	      0
20250310;	162752;	1741604272.000;	      0
20250310;	162756;	1741604276.000;	      0
20250310;	162800;	1741604280.000;	      0
20250310;	162804;	1741604284.000;	      0
20250310;	162808;	1741604288.000;	      0
20250310;	162812;	1741604292.000;	      0
20250310;	162816;	1741604296.000;	      0
20250310;	162820;	1741604300.000;	      0
20250310;	162824;	1741604304.000;	      0
20250310;	162828;	1741604308.000;	      0
20250310;	162832;	1741604312.000;	      0
20250310;	162836;	1741604316.000;	      0
20250310;	162840;	1741604320.000;	      0
20250310;	162844;	1741604324.000;	      0
20250310;	162848;	1741604328.000;	      0
20250310;	162852;	1741604332.000;	      0
20250310;	162856;	1741604336.000;	      0
20250310;	162900;	1741604340.000;	      0
20250310;	162904;	1741604344.000;	      0
20250310;	162908;	1741604348.000;	      0
20250310;	162912;	1741604352.000;	      0
20250310;	162916;	1741604356.000;	      0
20250310;	162920;	1741604360.000;	      0
20250310;	162924;	1741604364.000;	      0
20250310;	162928;	1741604368.000;	      0
20250310;	162932;	1741604372.000;	      0
20250310;	162936;	1741604376.000;	      0
20250310;	162940;	1741604380.000;	      0
20250310;	162944;	1741604384.000;	      0
20250310;	162948;	1741604388.000;	      0
20250310;	162952;	1741604392.000;	      0
20250310;	162956;	1741604396.000;	      0
20250310;	163000;	1741604400.000;	      0
20250310;	163004;	1741604404.000;	      0
20250310;	163008;	1741604408.000;	      0
20250310;	163012;	1741604412.000;	      0
20250310;	163016;	1741604416.000;	      0
20250310;	163020;	1741604420.000;	      0
20250310;	163024;	1741604424.000;	      0
20250310;	163028;	1741604428.000;	      0
20250310;	163032;	1741604432.000;	      0
20250310;	163036;	1741604436.000;	      0
20250310;	163040;	1741604440.000;	      0
20250310;	163044;	1741604444.000;	      0
20250310;	163048;	1741604448.000;	      0
20250310;	163052;	1741604452.000;	      0
20250310;	163056;	1741604456.000;	      0
20250310;	163100;	1741604460.000;	      0
20250310;	163104;	1741604464.000;	      0
20250310;	163108;	1741604468.000;	      0
20250310;	163112;	1741604472.000;	      0
20250310;	163116;	1741604476.000;	      0
20250310;	163120;	1741604480.000;	      0
20250310;	163124;	1741604484.000;	      0
20250310;	163128;	1741604488.000;	      0
20250310;	163132;	1741604492.000;	      0
20250310;	163136;	1741604496.000;	      0
20250310;	163140;	1741604500.000;	      0
20250310;	163144;	1741604504.000;	      0
20250310;	163148;	1741604508.000;	      0
20250310;	163152;	1741604512.000;	      0
20250310;	163156;	1741604516.000;	      0
20250310;	163200;	1741604520.000;	      0
20250310;	163204;	1741604524.000;	      0
20250310;	163208;	1741604528.000;	      0
20250310;	163212;	1741604532.000;	      0
20250310;	163216;	1741604536.000;	      0
20250310;	163220;	1741604540.000;	      0
20250310;	163224;	1741604544.000;	      0
20250310;	163228;	1741604548.000;	      0
20250310;	163232;	1741604552.000;	      0
20250310;	163236;	1741604556.000;	      0
20250310;	163240;	1741604560.000;	      0
20250310;	163244;	1741604564.000;	      0
20250310;	163248;	1741604568.000;	      0
20250310;	163252;	1741604572.000;	      0
20250310;	163256;	1741604576.000;	      0
20250310;	163300;	1741604580.000;	      0
20250310;	163304;	1741604584.000;	      0
20250310;	163308;	1741604588.000;	      0
20250310;	163312;	1741604592.000;	      0
20250310;	163316;	1741604596.000;	      0
20250310;	163320;	1741604600.000;	      0
20250310;	163324;	1741604604.000;	      0
20250310;	163328;	1741604608.000;	      0
20250310;	163332;	1741604612.000;	      0
20250310;	163336;	1741604616.000;	      0
20250310;	163340;	1741604620.000;	      0
20250310;	163344;	1741604624.000;	      0
20250310;	163348;	1741604628.000;	      0
20250310;	163352;	1741604632.000;	      0
20250310;	163356;	1741604636.000;	      0
20250310;	163400;	1741604640.000;	      0
20250310;	163404;	1741604644.000;	      0
20250310;	163408;	1741604648.000;	      0
20250310;	163412;	1741604652.000;	      0
20250310;	163416;	1741604656.000;	      0
20250310;	163420;	1741604660.000;	      0
20250310;	163424;	1741604664.000;	      0
20250310;	163428;	1741604668.000;	      0
20250310;	163432;	1741604672.000;	      0
20250310;	163436;	1741604676.000;	      0
20250310;	163440;	1741604680.000;	      0
20250310;	163444;	1741604684.000;	      0
20250310;	163448;	1741604688.000;	      0
20250310;	163452;	1741604692.000;	      0
20250310;	163456;	1741604696.000;	      0
20250310;	163500;	1741604700.000;	      0
20250310;	163504;	1741604704.000;	      0
20250310;	163508;	1741604708.000;	      0
20250310;	163512;	1741604712.000;	      0
20250310;	163516;	1741604716.000;	      0
20250310;	163520;	1741604720.000;	      0
20250310;	163524;	1741604724.000;	      0
20250310;	163528;	1741604728.000;	      0
20250310;	163532;	1741604732.000;	      0
20250310;	163536;	1741604736.000;	      0
20250310;	163540;	1741604740.000;	      0
20250310;	163544;	1741604744.000;	      0
20250310;	163548;	1741604748.000;	      0
20250310;	163552;	1741604752.000;	      0
20250310;	163556;	1741604756.000;	      0
20250310;	163600;	1741604760.000;	      0
20250310;	163604;	1741604764.000;	      0
20250310;	163608;	1741604768.000;	      0
20250310;	163612;	1741604772.000;	      0
20250310;	163616;	1741604776.000;	      0
20250310;	163620;	1741604780.000;	      0
20250310;	163624;	1741604784.000;	      0
20250310;	163628;	1741604788.000;	      0
20250310;	163632;	1741604792.000;	      0
20250310;	163636;	1741604796.000;	      0
20250310;	163640;	1741604800.000;	      0
20250310;	163644;	1741604804.000;	      0
20250310;	163648;	1741604808.000;	      0
20250310;	163652;	1741604812.000;	      0
20250310;	163656;	1741604816.000;	      0
20250310;	163700;	1741604820.000;	      0
20250310;	163704;	1741604824.000;	      0
20250310;	163708;	1741604828.000;	      0
20250310;	163712;	1741604832.000;	      0
20250310;	163716;	1741604836.000;	      0
20250310;	163720;	1741604840.000;	      0
20250310;	163724;	1741604844.000;	      0
20250310;	163728;	1741604848.000;	      0
20250310;	163732;	1741604852.000;	      0
20250310;	163736;	1741604856.000;	      0
20250310;	163740;	1741604860.000;	      0
20250310;	163744;	1741604864.000;	      0
20250310;	163748;	1741604868.000;	      0
20250310;	163752;	1741604872.000;	      0
20250310;	163756;	1741604876.000;	      0
20250310;	163800;	1741604880.000;	      0
20250310;	163804;	1741604884.000;	      0
20250310;	163808;	1741604888.000;	      0
20250310;	163812;	1741604892.000;	      0
20250310;	163816;	1741604896.000;	      0
20250310;	163820;	1741604900.000;	      0
20250310;	163824;	1741604904.000;	      0
20250310;	163828;	1741604908.000;	      0
20250310;	163832;	1741604912.000;	      0
20250310;	163836;	1741604916.000;	      0
20250310;	163840;	1741604920.000;	      0
20250310;	163844;	1741604924.000;	      0
20250310;	163848;	1741604928.000;	      0
20250310;	163852;	1741604932.000;	      0
20250310;	163856;	1741604936.000;	      0
20250310;	163900;	1741604940.000;	      0
20250310;	163904;	1741604944.000;	      0
20250310;	163908;	1741604948.000;	      0
20250310;	163912;	1741604952.000;	      0
20250310;	163916;	1741604956.000;	      0
20250310;	163920;	1741604960.000;	      0
20250310;	163924;	1741604964.000;	      0
20250310;	163928;	1741604968.000;	      0
20250310;	163932;	1741604972.000;	      0
20250310;	163936;	1741604976.000;	      0
20250310;	163940;	1741604980.000;	      0
20250310;	163944;	1741604984.000;	      0
20250310;	163948;	1741604988.000;	      0
20250310;	163952;	1741604992.000;	      0
20250310;	163956;	1741604996.000;	      0
20250310;	164000;	1741605000.000;	      0
20250310;	164004;	1741605004.000;	      0
20250310;	164008;	1741605008.000;	      0
20250310;	164012;	1741605012.000;	      0
20250310;	164016;	1741605016.000;	      0
20250310;	164020;	1741605020.000;	      0
20250310;	164024;	1741605024.000;	      0
20250310;	164028;	1741605028.000;	      0
20250310;	164032;	1741605032.000;	      0
20250310;	164036;	1741605036.000;	      0
20250310;	164040;	1741605040.000;	      0
20250310;	164044;	1741605044.000;	      0
20250310;	164048;	1741605048.000;	      0
20250310;	164052;	1741605052.000;	      0
20250310;	164056;	1741605056.000;	      0
20250310;	164100;	1741605060.000;	      0
20250310;	164104;	1741605064.000;	      0
20250310;	164108;	1741605068.000;	      0
20250310;	164112;	1741605072.000;	      0
20250310;	164116;	1741605076.000;	      0
20250310;	164120;	1741605080.000;	      0
20250310;	164124;	1741605084.000;	      0
20250310;	164128;	1741605088.000;	      0
20250310;	164132;	1741605092.000;	      0
20250310;	164136;	1741605096.000;	      0
20250310;	164140;	1741605100.000;	      0
20250310;	164144;	1741605104.000;	      0
20250310;	164148;	1741605108.000;	      0
20250310;	164152;	1741605112.000;	      0
20250310;	164156;	1741605116.000;	      0
20250310;	164200;	1741605120.000;	      0
20250310;	164204;	1741605124.000;	      0
20250310;	164208;	1741605128.000;	      0
20250310;	164212;	1741605132.000;	      0
20250310;	164216;	1741605136.000;	      0
20250310;	164220;	1741605140.000;	      0
20250310;	164224;	1741605144.000;	      0
20250310;	164228;	1741605148.000;	      0
20250310;	164232;	1741605152.000;	      0
20250310;	164236;	1741605156.000;	      0
20250310;	164240;	1741605160.000;	      0
20250310;	164244;	1741605164.000;	      0
20250310;	164248;	1741605168.000;	      0
20250310;	164252;	1741605172.000;	      0
20250310;	164256;	1741605176.000;	      0
20250310;	164300;	1741605180.000;	      0
20250310;	164304;	1741605184.000;	      0
20250310;	164308;	1741605188.000;	      0
20250310;	164312;	1741605192.000;	      0
20250310;	164316;	1741605196.000;	      0
20250310;	164320;	1741605200.000;	      0
20250310;	164324;	1741605204.000;	      0
20250310;	164328;	1741605208.000;	      0
20250310;	164332;	1741605212.000;	      0
20250310;	164336;	1741605216.000;	      0
20250310;	164340;	1741605220.000;	      0
20250310;	164344;	1741605224.000;	      0
20250310;	164348;	1741605228.000;	      0
20250310;	164352;	1741605232.000;	      0
20250310;	164356;	1741605236.000;	      0
20250310;	164400;	1741605240.000;	      0
20250310;	164404;	1741605244.000;	      0
20250310;	164408;	1741605248.000;	      0
20250310;	164412;	1741605252.000;	      0
20250310;	164416;	1741605256.000;	      0
20250310;	164420;	1741605260.000;	      0
20250310;	164424;	1741605264.000;	      0
20250310;	164428;	1741605268.000;	      0
20250310;	164432;	1741605272.000;	      0
20250310;	164436;	1741605276.000;	      0
20250310;	164440;	1741605280.000;	      0
20250310;	164444;	1741605284.000;	      0
20250310;	164448;	1741605288.000;	      0
20250310;	164452;	1741605292.000;	      0
20250310;	164456;	1741605296.000;	      0
20250310;	164500;	1741605300.000;	      0
20250310;	164504;	1741605304.000;	      0
20250310;	164508;	1741605308.000;	      0
20250310;	164512;	1741605312.000;	      0
20250310;	164516;	1741605316.000;	      0
20250310;	164520;	1741605320.000;	      0
20250310;	164524;	1741605324.000;	      0
20250310;	164528;	1741605328.000;	      0
20250310;	164532;	1741605332.000;	      0
20250310;	164536;	1741605336.000;	      0
20250310;	164540;	1741605340.000;	      0
20250310;	164544;	1741605344.000;	      0
20250310;	164548;	1741605348.000;	      0
20250310;	164552;	1741605352.000;	      0
20250310;	164556;	1741605356.000;	      0
20250310;	164600;	1741605360.000;	      0
20250310;	164604;	1741605364.000;	      0
20250310;	164608;	1741605368.000;	      0
20250310;	164612;	1741605372.000;	      0
20250310;	164616;	1741605376.000;	      0
20250310;	164620;	1741605380.000;	      0
20250310;	164624;	1741605384.000;	      0
20250310;	164628;	1741605388.000;	      0
20250310;	164632;	1741605392.000;	      0
20250310;	164636;	1741605396.000;	      0
20250310;	164640;	1741605400.000;	      0
20250310;	164644;	1741605404.000;	      0
20250310;	164648;	1741605408.000;	      0
20250310;	164652;	1741605412.000;	      0
20250310;	164656;	1741605416.000;	      0
20250310;	164700;	1741605420.000;	      0
20250310;	164704;	1741605424.000;	      0
20250310;	164708;	1741605428.000;	      0
20250310;	164712;	1741605432.000;	      0
20250310;	164716;	1741605436.000;	      0
20250310;	164720;	1741605440.000;	      0
20250310;	164724;	1741605444.000;	      0
20250310;	164728;	1741605448.000;	      0
20250310;	164732;	1741605452.000;	      0
20250310;	164736;	1741605456.000;	      0
20250310;	164740;	1741605460.000;	      0
20250310;	164744;	1741605464.000;	      0
20250310;	164748;	1741605468.000;	      0
20250310;	164752;	1741605472.000;	      0
20250310;	164756;	1741605476.000;	      0
20250310;	164800;	1741605480.000;	      0
20250310;	164804;	1741605484.000;	      0
20250310;	164808;	1741605488.000;	      0
20250310;	164812;	1741605492.000;	      0
20250310;	164816;	1741605496.000;	      0
20250310;	164820;	1741605500.000;	      0
20250310;	164824;	1741605504.000;	      0
20250310;	164828;	1741605508.000;	      0
20250310;	164832;	1741605512.000;	  err32
20250310;	164836;	1741605516.000;	  err32
20250310;	164840;	1741605520.000;	  err32
20250310;	164844;	1741605524.000;	  err32
20250310;	164848;	1741605528.000;	  err32
20250310;	164852;	1741605532.000;	  err32
20250310;	164856;	1741605536.000;	  err32
20250310;	164900;	1741605540.000;	  err32
20250310;	164904;	1741605544.000;	  err32
20250310;	164908;	1741605548.000;	      0
20250310;	164912;	1741605552.000;	      0
20250310;	164916;	1741605556.000;	      0
20250310;	164920;	1741605560.000;	      0
20250310;	164924;	1741605564.000;	      0
20250310;	164928;	1741605568.000;	      0
20250310;	164932;	1741605572.000;	      0
20250310;	164936;	1741605576.000;	      0
20250310;	164940;	1741605580.000;	      0
20250310;	164944;	1741605584.000;	      0
20250310;	164948;	1741605588.000;	      0
20250310;	164952;	1741605592.000;	      0
20250310;	164956;	1741605596.000;	      0
20250310;	165000;	1741605600.000;	      0
20250310;	165004;	1741605604.000;	      0
20250310;	165008;	1741605608.000;	      0
20250310;	165012;	1741605612.000;	      0
20250310;	165016;	1741605616.000;	      0
20250310;	165020;	1741605620.000;	      0
20250310;	165024;	1741605624.000;	      0
20250310;	165028;	1741605628.000;	      0
20250310;	165032;	1741605632.000;	      0
20250310;	165036;	1741605636.000;	      0
20250310;	165040;	1741605640.000;	      0
20250310;	165044;	1741605644.000;	      0
20250310;	165048;	1741605648.000;	      0
20250310;	165052;	1741605652.000;	      0
20250310;	165056;	1741605656.000;	      0
20250310;	165100;	1741605660.000;	      0
20250310;	165104;	1741605664.000;	      0
20250310;	165108;	1741605668.000;	      0
20250310;	165112;	1741605672.000;	      0
20250310;	165116;	1741605676.000;	      0
20250310;	165120;	1741605680.000;	      0
20250310;	165124;	1741605684.000;	      0
20250310;	165128;	1741605688.000;	      0
20250310;	165132;	1741605692.000;	      0
20250310;	165136;	1741605696.000;	      0
20250310;	165140;	1741605700.000;	      0
20250310;	165144;	1741605704.000;	      0
20250310;	165148;	1741605708.000;	      0
20250310;	165152;	1741605712.000;	      0
20250310;	165156;	1741605716.000;	      0
20250310;	165200;	1741605720.000;	      0
20250310;	165204;	1741605724.000;	      0
20250310;	165208;	1741605728.000;	      0
20250310;	165212;	1741605732.000;	      0
20250310;	165216;	1741605736.000;	      0
20250310;	165220;	1741605740.000;	      0
20250310;	165224;	1741605744.000;	      0
20250310;	165228;	1741605748.000;	      0
20250310;	165232;	1741605752.000;	      0
20250310;	165236;	1741605756.000;	      0
20250310;	165240;	1741605760.000;	      0
20250310;	165244;	1741605764.000;	      0
20250310;	165248;	1741605768.000;	      0
20250310;	165252;	1741605772.000;	      0
20250310;	165256;	1741605776.000;	      0
20250310;	165300;	1741605780.000;	      0
20250310;	165304;	1741605784.000;	      0
20250310;	165308;	1741605788.000;	      0
20250310;	165312;	1741605792.000;	      0
20250310;	165316;	1741605796.000;	      0
20250310;	165320;	1741605800.000;	      0
20250310;	165324;	1741605804.000;	      0
20250310;	165328;	1741605808.000;	      0
20250310;	165332;	1741605812.000;	      0
20250310;	165336;	1741605816.000;	      0
20250310;	165340;	1741605820.000;	      0
20250310;	165344;	1741605824.000;	      0
20250310;	165348;	1741605828.000;	      0
20250310;	165352;	1741605832.000;	      0
20250310;	165356;	1741605836.000;	      0
20250310;	165400;	1741605840.000;	      0
20250310;	165404;	1741605844.000;	      0
20250310;	165408;	1741605848.000;	      0
20250310;	165412;	1741605852.000;	      0
20250310;	165416;	1741605856.000;	      0
20250310;	165420;	1741605860.000;	      0
20250310;	165424;	1741605864.000;	      0
20250310;	165428;	1741605868.000;	      0
20250310;	165432;	1741605872.000;	      0
20250310;	165436;	1741605876.000;	      0
20250310;	165440;	1741605880.000;	      0
20250310;	165444;	1741605884.000;	      0
20250310;	165448;	1741605888.000;	      0
20250310;	165452;	1741605892.000;	      0
20250310;	165456;	1741605896.000;	      0
20250310;	165500;	1741605900.000;	      0
20250310;	165504;	1741605904.000;	      0
20250310;	165508;	1741605908.000;	      0
20250310;	165512;	1741605912.000;	      0
20250310;	165516;	1741605916.000;	      0
20250310;	165520;	1741605920.000;	      0
20250310;	165524;	1741605924.000;	      0
20250310;	165528;	1741605928.000;	      0
20250310;	165532;	1741605932.000;	      0
20250310;	165536;	1741605936.000;	      0
20250310;	165540;	1741605940.000;	      0
20250310;	165544;	1741605944.000;	      0
20250310;	165548;	1741605948.000;	      0
20250310;	165552;	1741605952.000;	      0
20250310;	165556;	1741605956.000;	      0
20250310;	165600;	1741605960.000;	      0
20250310;	165604;	1741605964.000;	      0
20250310;	165608;	1741605968.000;	      0
20250310;	165612;	1741605972.000;	      0
20250310;	165616;	1741605976.000;	      0
20250310;	165620;	1741605980.000;	      0
20250310;	165624;	1741605984.000;	      0
20250310;	165628;	1741605988.000;	      0
20250310;	165632;	1741605992.000;	      0
20250310;	165636;	1741605996.000;	      0
20250310;	165640;	1741606000.000;	      0
20250310;	165644;	1741606004.000;	      0
20250310;	165648;	1741606008.000;	      0
20250310;	165652;	1741606012.000;	      0
20250310;	165656;	1741606016.000;	      0
20250310;	165700;	1741606020.000;	      0
20250310;	165704;	1741606024.000;	      0
20250310;	165708;	1741606028.000;	      0
20250310;	165712;	1741606032.000;	      0
20250310;	165716;	1741606036.000;	      0
20250310;	165720;	1741606040.000;	      0
20250310;	165724;	1741606044.000;	      0
20250310;	165728;	1741606048.000;	      0
20250310;	165732;	1741606052.000;	      0
20250310;	165736;	1741606056.000;	      0
20250310;	165740;	1741606060.000;	      0
20250310;	165744;	1741606064.000;	      0
20250310;	165748;	1741606068.000;	      0
